"cin","cout","title","deweyClass","itemtype"
"2007-09-26 22:34:00","2007-08-16 18:35:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2007-09-27 13:24:00","2007-08-16 18:35:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2007-09-28 13:06:00","2007-09-20 14:09:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2007-09-28 13:51:00","2006-12-16 12:29:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2007-10-06 15:41:00","2007-09-22 17:51:00","Advanced Perl programming","005.133","acbk"
"2007-10-10 15:21:00","2007-10-02 19:44:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2007-10-13 15:07:00","2007-09-22 13:58:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2007-10-15 18:12:00","2007-09-22 13:58:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2007-11-01 11:49:00","2007-04-14 13:07:00","Learn Perl in a weekend","005.133","acbk"
"2007-11-02 10:16:00","2007-09-20 14:09:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2007-11-04 15:36:00","2007-10-14 13:14:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2007-11-05 16:13:00","2007-10-16 15:54:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2007-11-06 22:20:00","2007-10-14 13:14:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2007-11-07 11:24:00","2007-10-14 13:14:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2007-11-08 11:34:00","2007-10-16 15:54:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2007-11-08 12:09:00","2006-12-16 12:29:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2007-11-10 14:17:00","2007-08-23 15:12:00","Programming the Perl DBI","005.74","acbk"
"2007-11-13 10:30:00","2007-09-11 18:23:00","Sams teach yourself Perl in 21 days","005.133","acbk"
"2007-11-14 19:26:00","2007-10-03 19:45:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2007-11-16 11:20:00","2007-10-19 15:32:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2007-11-19 16:50:00","2007-10-14 13:14:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2007-11-20 13:52:00","2007-10-14 13:14:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2007-11-24 10:09:00","2007-10-27 10:56:00","Learning Perl objects references and modules","005.133","acbk"
"2007-11-24 10:10:00","2007-10-25 18:45:00","Writing Apache modules with Perl and C","005.71376","acbk"
"2007-11-24 11:00:00","2007-09-11 18:23:00","Sams teach yourself Perl in 21 days","005.133","acbk"
"2007-11-26 11:09:00","2007-09-11 18:23:00","Sams teach yourself Perl in 21 days","005.133","acbk"
"2007-11-28 16:29:00","2007-11-10 10:54:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2007-12-06 15:24:00","2007-11-15 14:07:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2007-12-06 15:49:00","2007-11-20 14:10:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2007-12-06 15:51:00","2007-11-26 14:13:00","Sams teach yourself Perl in 21 days","005.133","acbk"
"2007-12-08 13:29:00","2007-11-15 14:07:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2007-12-09 13:51:00","2007-11-06 18:27:00","Learn Perl in a weekend","005.133","acbk"
"2007-12-09 15:32:00","2007-06-12 19:47:00","Advanced Perl programming","005.133","acbk"
"2007-12-10 17:30:00","2007-11-15 14:07:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2007-12-19 16:45:00","2007-11-19 17:39:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2007-12-20 22:26:00","2007-11-19 17:39:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2007-12-21 10:50:00","2007-11-19 17:39:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2007-12-26 14:44:00","2007-11-02 14:09:00","Advanced Perl programming","005.133","acbk"
"2007-12-31 13:19:00","2007-10-25 15:39:00","Learning Perl Tk","005.133","acbk"
"2008-01-03 14:53:00","2007-11-06 18:27:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2008-01-05 15:22:00","2008-01-05 15:16:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2008-01-08 12:24:00","2008-01-05 15:16:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2008-01-08 22:17:00","2007-11-10 10:54:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2008-01-09 13:45:00","2007-12-27 17:28:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2008-01-10 12:02:00","2007-11-10 10:54:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2008-01-17 10:51:00","2007-12-10 15:33:00","Advanced Perl programming","005.133","acbk"
"2008-01-17 10:51:00","2007-12-10 15:33:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2008-01-25 12:48:00","2008-01-05 15:16:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2008-01-27 19:33:00","2007-12-28 14:33:00","Embedding Perl in HTML with Mason","005.133","acbk"
"2008-01-27 19:34:00","2007-12-28 14:33:00","Learning Perl objects references and modules","005.133","acbk"
"2008-01-28 18:26:00","2008-01-04 17:21:00","Advanced Perl programming","005.133","acbk"
"2008-01-28 19:11:00","2008-01-11 14:56:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2008-01-28 19:23:00","2008-01-08 17:41:00","CGI programming 101 programming Perl for the World Wide Web","005.2762","acbk"
"2008-01-31 12:13:00","2008-01-24 12:49:00","Advanced Perl programming","005.133","acbk"
"2008-02-04 10:00:00","2008-01-05 15:16:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2008-02-05 11:25:00","2008-01-05 15:16:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2008-02-07 14:15:00","2008-01-05 15:16:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2008-02-15 11:21:00","2008-01-05 17:20:00","Learning Perl Tk","005.133","acbk"
"2008-02-21 17:27:00","2008-01-25 14:26:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2008-02-25 15:40:00","2007-12-27 17:28:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2008-03-01 16:33:00","2008-02-09 12:27:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2008-03-03 00:00:00","2007-12-29 15:52:00","Writing Apache modules with Perl and C","005.71376","acbk"
"2008-03-03 13:12:00","2007-12-28 14:33:00","Embedding Perl in HTML with Mason","005.133","acbk"
"2008-03-03 17:06:00","2008-02-01 15:44:00","CGI programming 101 programming Perl for the World Wide Web","005.2762","acbk"
"2008-03-03 20:00:00","2008-02-10 13:00:00","Sams teach yourself Perl in 21 days","005.133","acbk"
"2008-03-04 16:38:00","2008-02-10 13:00:00","Sams teach yourself Perl in 21 days","005.133","acbk"
"2008-03-05 15:29:00","2008-02-09 12:27:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2008-03-06 10:31:00","2008-02-09 12:27:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2008-03-06 14:32:00","2008-01-07 14:12:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2008-03-11 18:00:00","2008-02-20 19:17:00","Learning Perl Tk","005.133","acbk"
"2008-03-13 12:46:00","2008-02-20 19:17:00","Learning Perl Tk","005.133","acbk"
"2008-03-20 19:22:00","2008-03-10 18:22:00","Embedding Perl in HTML with Mason","005.133","acbk"
"2008-03-25 17:07:00","2008-03-10 18:22:00","Embedding Perl in HTML with Mason","005.133","acbk"
"2008-03-26 11:08:00","2008-01-25 14:26:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2008-03-26 19:47:00","2007-10-27 10:56:00","Learning Perl objects references and modules","005.133","acbk"
"2008-03-27 13:10:00","2008-01-26 15:33:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2008-03-28 14:07:00","2007-10-27 10:56:00","Learning Perl objects references and modules","005.133","acbk"
"2008-03-28 18:55:00","2008-03-06 17:36:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2008-04-03 16:14:00","2008-02-16 14:26:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2008-04-05 16:32:00","2008-02-16 14:26:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2008-04-05 19:18:00","2008-01-07 14:12:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2008-04-17 11:39:00","2008-03-15 16:12:00","Learning Perl Tk","005.133","acbk"
"2008-04-19 17:39:00","2008-03-30 17:28:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2008-04-21 17:24:00","2008-04-03 17:24:00","Advanced Perl programming","005.133","acbk"
"2008-04-24 13:18:00","2007-11-06 18:27:00","Learn Perl in a weekend","005.133","acbk"
"2008-04-24 15:58:00","2008-01-11 14:56:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2008-04-30 12:19:00","2008-02-20 19:17:00","Advanced Perl programming","005.133","acbk"
"2008-05-02 14:01:00","2007-12-29 14:14:00","Learning Perl objects references and modules","005.133","acbk"
"2008-05-19 18:53:00","2008-04-02 18:20:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2008-05-22 11:40:00","2007-12-29 15:52:00","Writing Apache modules with Perl and C","005.71376","acbk"
"2008-06-09 11:44:00","2008-02-01 15:44:00","CGI programming 101 programming Perl for the World Wide Web","005.2762","acbk"
"2008-06-26 13:17:00","2008-04-24 15:52:00","Learning Perl objects references and modules","005.133","acbk"
"2008-07-02 12:57:00","2008-06-07 12:40:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2008-07-07 13:27:00","2008-04-24 17:50:00","Learn Perl in a weekend","005.133","acbk"
"2008-07-07 15:12:00","2008-04-10 16:36:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2008-07-10 11:28:00","2008-07-09 10:19:00","Advanced Perl programming","005.133","acbk"
"2008-07-12 11:38:00","2008-05-10 16:52:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2008-07-12 13:29:00","2008-05-08 18:57:00","Sams teach yourself Perl in 21 days","005.133","acbk"
"2008-07-13 13:13:00","2008-03-29 10:06:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2008-07-14 12:55:00","2008-03-29 10:06:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2008-07-15 13:50:00","2008-07-02 15:05:00","Learning Perl objects references and modules","005.133","acbk"
"2008-07-15 15:50:00","2008-06-14 14:26:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2008-07-15 19:47:00","2008-05-18 16:55:00","Advanced Perl programming","005.133","acbk"
"2008-07-16 19:07:00","2008-07-16 19:03:00","Sams teach yourself Perl in 21 days","005.133","acbk"
"2008-07-17 11:26:00","2008-06-14 14:26:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2008-07-17 13:26:00","2008-07-16 19:03:00","Sams teach yourself Perl in 21 days","005.133","acbk"
"2008-07-22 14:25:00","2007-10-25 18:45:00","Writing Apache modules with Perl and C","005.71376","acbk"
"2008-07-25 11:59:00","2008-07-15 19:45:00","Learn Perl in a weekend","005.133","acbk"
"2008-07-26 22:32:00","2008-07-15 19:45:00","Learn Perl in a weekend","005.133","acbk"
"2008-07-28 15:49:00","2008-05-07 15:03:00","Embedding Perl in HTML with Mason","005.133","acbk"
"2008-07-28 19:56:00","2008-06-05 17:52:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2008-07-29 18:36:00","2008-06-28 13:00:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2008-07-30 11:01:00","2008-06-28 13:00:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2008-07-31 12:46:00","2008-06-19 14:11:00","Learning Perl Tk","005.133","acbk"
"2008-08-01 11:14:00","2008-06-05 17:52:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2008-08-01 11:41:00","2008-06-19 14:11:00","Learning Perl Tk","005.133","acbk"
"2008-08-01 17:11:00","2008-08-01 16:13:00","Embedding Perl in HTML with Mason","005.133","acbk"
"2008-08-04 21:26:00","2008-07-16 19:03:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2008-08-06 16:19:00","2008-06-18 18:34:00","CGI programming 101 programming Perl for the World Wide Web","005.2762","acbk"
"2008-08-07 12:39:00","2008-06-18 18:34:00","CGI programming 101 programming Perl for the World Wide Web","005.2762","acbk"
"2008-08-07 17:49:00","2008-07-18 14:30:00","CGI programming 101 programming Perl for the World Wide Web","005.2762","acbk"
"2008-08-09 13:17:00","2008-07-22 19:17:00","Writing Apache modules with Perl and C","005.71376","acbk"
"2008-08-11 13:49:00","2008-07-16 19:03:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2008-08-18 18:09:00","2008-08-18 17:40:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2008-08-19 15:52:00","2008-08-01 14:11:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2008-08-19 19:14:00","2008-07-31 15:39:00","Learn Perl in a weekend","005.133","acbk"
"2008-08-23 17:30:00","2008-07-17 19:20:00","Sams teach yourself Perl in 21 days","005.133","acbk"
"2008-08-25 16:45:00","2008-07-17 19:20:00","Sams teach yourself Perl in 21 days","005.133","acbk"
"2008-08-27 18:46:00","2008-07-09 10:19:00","Advanced Perl programming","005.133","acbk"
"2008-08-29 11:09:00","2008-07-31 15:39:00","Learn Perl in a weekend","005.133","acbk"
"2008-08-29 13:44:00","2008-04-24 15:52:00","Learning Perl objects references and modules","005.133","acbk"
"2008-08-30 13:04:00","2008-06-07 12:40:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2008-09-02 12:46:00","2008-07-31 15:39:00","Learn Perl in a weekend","005.133","acbk"
"2008-09-04 17:35:00","2008-07-20 14:29:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2008-09-04 19:14:00","2008-09-03 13:06:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2008-09-05 16:02:00","2008-07-11 15:22:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2008-09-05 16:16:00","2008-08-01 14:11:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2008-09-07 12:15:00","2008-08-01 14:11:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2008-09-08 19:51:00","2008-08-06 19:42:00","Learning Perl Tk","005.133","acbk"
"2008-09-18 15:03:00","2008-08-29 14:19:00","Advanced Perl programming","005.133","acbk"
"2008-09-22 15:49:00","2008-07-17 19:21:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2008-09-27 12:59:00","2008-09-13 18:00:00","CGI programming 101 programming Perl for the World Wide Web","005.2762","acbk"
"2008-09-27 17:30:00","2008-09-06 12:28:00","Advanced Perl programming","005.133","acbk"
"2008-09-27 17:59:00","2008-09-16 18:36:00","Embedding Perl in HTML with Mason","005.133","acbk"
"2008-10-03 21:32:00","2008-09-13 18:00:00","CGI programming 101 programming Perl for the World Wide Web","005.2762","acbk"
"2008-10-04 16:21:00","2008-09-13 15:44:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2008-10-05 13:50:00","2008-09-03 13:06:00","Learn Perl in a weekend","005.133","acbk"
"2008-10-06 10:37:00","2008-09-13 18:00:00","CGI programming 101 programming Perl for the World Wide Web","005.2762","acbk"
"2008-10-10 15:18:00","2008-08-27 13:34:00","Sams teach yourself Perl in 21 days","005.133","acbk"
"2008-10-11 16:57:00","2008-09-09 18:56:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2008-10-11 17:02:00","2008-09-09 18:56:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2008-10-14 18:45:00","2008-09-16 18:51:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2008-10-25 21:12:00","2008-09-09 18:56:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2008-10-27 12:00:00","2008-09-09 18:56:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2008-11-08 14:35:00","2008-10-25 13:22:00","Advanced Perl programming","005.133","acbk"
"2008-11-10 16:34:00","2008-09-09 18:56:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2008-11-26 14:55:00","2008-09-23 15:17:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2008-11-28 13:56:00","2008-11-08 13:02:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2008-12-06 13:48:00","2008-11-28 11:32:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2008-12-09 15:39:00","2008-10-08 13:16:00","CGI programming 101 programming Perl for the World Wide Web","005.2762","acbk"
"2008-12-09 19:37:00","2008-11-20 19:11:00","Advanced Perl programming","005.133","acbk"
"2008-12-22 11:26:00","2008-11-25 12:46:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2008-12-27 14:29:00","2008-11-01 17:37:00","Learning Perl objects references and modules","005.133","acbk"
"2008-12-27 15:25:00","2008-10-25 15:17:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2009-01-03 10:05:00","2008-12-08 14:37:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2009-01-15 19:20:00","2008-12-12 16:44:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2009-01-21 15:40:00","2008-12-31 15:46:00","Learning Perl objects references and modules","005.133","acbk"
"2009-01-28 10:44:00","2008-12-26 17:15:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2009-01-30 18:56:00","2008-09-03 13:06:00","Learn Perl in a weekend","005.133","acbk"
"2009-02-02 14:45:00","2008-09-03 13:06:00","Learn Perl in a weekend","005.133","acbk"
"2009-02-06 13:11:00","2008-12-12 16:44:00","Sams teach yourself Perl in 21 days","005.133","acbk"
"2009-02-09 17:04:00","2008-12-29 17:39:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2009-02-09 18:41:00","2008-12-12 16:44:00","Sams teach yourself Perl in 21 days","005.133","acbk"
"2009-02-10 11:28:00","2008-12-29 17:39:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2009-02-10 12:20:00","2008-12-12 16:44:00","Sams teach yourself Perl in 21 days","005.133","acbk"
"2009-02-23 10:30:00","2009-02-10 16:28:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2009-02-23 15:04:00","2008-12-02 15:00:00","CGI programming 101 programming Perl for the World Wide Web","005.2762","acbk"
"2009-02-23 18:30:00","2008-08-29 16:34:00","Advanced Perl programming","005.133","acbk"
"2009-02-24 17:55:00","2009-02-10 16:28:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2009-02-26 19:24:00","2009-02-04 18:50:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2009-02-26 19:28:00","2009-02-04 18:50:00","Learn Perl in a weekend","005.133","acbk"
"2009-03-03 12:08:00","2009-01-23 10:06:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2009-03-04 12:37:00","2009-01-23 10:06:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2009-03-10 13:25:00","2009-02-11 10:10:00","Sams teach yourself Perl in 21 days","005.133","acbk"
"2009-03-12 13:09:00","2009-02-04 18:50:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2009-03-16 18:13:00","2009-01-12 13:51:00","CGI programming 101 programming Perl for the World Wide Web","005.2762","acbk"
"2009-03-28 13:04:00","2008-09-13 15:44:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2009-04-03 10:24:00","2009-03-13 17:51:00","Learning Perl objects references and modules","005.133","acbk"
"2009-04-03 17:45:00","2009-03-12 19:39:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2009-04-08 21:18:00","2009-03-12 19:39:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2009-04-12 13:44:00","2009-01-31 16:41:00","Learning Perl objects references and modules","005.133","acbk"
"2009-04-13 16:20:00","2009-01-31 16:41:00","Learning Perl objects references and modules","005.133","acbk"
"2009-04-23 11:23:00","2009-03-17 16:51:00","Sams teach yourself Perl in 21 days","005.133","acbk"
"2009-04-24 12:28:00","2009-01-14 12:42:00","Learning Perl Tk","005.133","acbk"
"2009-04-24 12:33:00","2008-02-25 16:44:00","Programming the Perl DBI","005.74","acbk"
"2009-04-27 15:06:00","2009-04-08 18:27:00","Advanced Perl programming","005.133","acbk"
"2009-05-01 15:04:00","2009-03-04 16:32:00","Advanced Perl programming","005.133","acbk"
"2009-05-01 15:05:00","2009-03-04 16:32:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2009-05-08 17:34:00","2009-04-23 14:40:00","Learn Perl in a weekend","005.133","acbk"
"2009-05-11 19:07:00","2009-04-06 18:03:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2009-05-11 19:07:00","2009-04-14 17:14:00","Learning Perl objects references and modules","005.133","acbk"
"2009-05-15 10:34:00","2008-10-25 15:17:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2009-05-16 12:45:00","2008-10-25 15:17:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2009-05-20 12:50:00","2009-01-31 16:41:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2009-05-22 15:04:00","2009-05-18 14:54:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2009-05-23 16:03:00","2009-04-13 14:00:00","Learning Perl objects references and modules","005.133","acbk"
"2009-05-26 18:38:00","2009-03-06 17:01:00","CGI programming 101 programming Perl for the World Wide Web","005.2762","acbk"
"2009-05-30 15:22:00","2009-04-13 14:00:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2009-06-01 15:06:00","2009-04-06 18:03:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2009-06-06 14:13:00","2009-04-02 19:46:00","CGI programming 101 programming Perl for the World Wide Web","005.2762","acbk"
"2009-06-20 14:55:00","2009-04-13 14:00:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2009-06-23 15:58:00","2009-05-29 10:56:00","Embedding Perl in HTML with Mason","005.133","acbk"
"2009-06-23 16:12:00","2009-04-13 14:00:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2009-06-23 18:16:00","2009-03-04 16:32:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2009-07-03 18:38:00","2009-05-22 18:03:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2009-07-05 12:45:00","2009-05-22 18:03:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2009-07-25 15:43:00","2009-06-29 16:07:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2009-07-29 16:46:00","2009-03-22 13:22:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2009-08-04 12:27:00","2009-06-29 16:07:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2009-08-06 13:49:00","2009-06-22 13:52:00","Advanced Perl programming","005.133","acbk"
"2009-08-17 12:36:00","2009-06-29 16:07:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2009-08-17 15:03:00","2009-07-10 14:52:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2009-08-22 12:33:00","2009-08-08 16:01:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2009-09-11 13:02:00","2009-07-29 16:47:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2009-09-15 16:39:00","2009-08-19 12:32:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2009-09-16 16:36:00","2009-08-20 11:15:00","Advanced Perl programming","005.133","acbk"
"2009-09-20 15:10:00","2009-08-09 13:44:00","Advanced Perl programming","005.133","acbk"
"2009-09-22 15:18:00","2009-08-05 17:02:00","Learn Perl in a weekend","005.133","acbk"
"2009-09-26 09:48:00","2009-03-04 16:32:00","Advanced Perl programming","005.133","acbk"
"2009-09-27 18:27:00","2009-08-19 12:32:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2009-09-28 11:04:00","2009-08-19 12:32:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2009-10-01 13:01:00","2009-08-13 11:26:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2009-10-02 17:44:00","2009-08-28 17:23:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2009-10-03 13:15:00","2009-08-13 11:26:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2009-10-05 12:44:00","2009-08-13 11:26:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2009-10-15 11:17:00","2009-09-11 16:33:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2009-10-15 11:19:00","2009-09-18 17:47:00","Advanced Perl programming","005.133","acbk"
"2009-10-15 18:09:00","2009-10-01 19:35:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2009-10-15 18:19:00","2009-09-26 15:23:00","Advanced Perl programming","005.133","acbk"
"2009-10-19 16:06:00","2009-10-08 14:53:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2009-11-02 13:58:00","2009-08-08 16:01:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2009-11-05 16:10:00","2009-08-05 17:02:00","Learn Perl in a weekend","005.133","acbk"
"2009-11-06 10:30:00","2009-08-05 17:02:00","Learn Perl in a weekend","005.133","acbk"
"2009-11-06 11:58:00","2009-10-22 15:35:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2009-11-07 23:06:00","2009-10-22 15:35:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2009-11-09 13:48:00","2009-10-22 15:35:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2009-12-14 17:34:00","2009-04-13 14:00:00","Learning Perl objects references and modules","005.133","acbk"
"2009-12-19 15:29:00","2009-10-24 16:34:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2009-12-19 18:16:00","2009-10-08 14:53:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2009-12-27 15:03:00","2009-11-15 15:59:00","Learn Perl in a weekend","005.133","acbk"
"2009-12-27 15:03:00","2009-11-15 15:59:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2009-12-30 00:00:00","2009-10-26 16:48:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2009-12-31 16:41:00","2009-11-07 17:05:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2010-01-08 15:40:00","2009-11-07 17:05:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2010-01-16 11:48:00","2010-01-13 14:59:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2010-01-16 15:05:00","2009-12-05 17:13:00","Advanced Perl programming","005.133","acbk"
"2010-01-16 16:43:00","2009-12-29 13:23:00","CGI programming 101 programming Perl for the World Wide Web","005.2762","acbk"
"2010-01-19 17:22:00","2009-11-15 15:59:00","Learn Perl in a weekend","005.133","acbk"
"2010-02-01 15:20:00","2009-12-17 16:40:00","Learning Perl objects references and modules","005.133","acbk"
