"cin","cout","title","deweyClass","itemtype"
"2011-08-21 15:11:00","2011-07-18 14:33:00","Sams teach yourself Java 2 in 21 days","005.133","acbk"
"2011-08-25 18:13:00","2011-07-03 12:52:00","Beginning programming with Java for dummies","005.133","acbk"
"2011-09-16 15:53:00","2011-08-09 14:00:00","Sams teach yourself Java 6 in 21 days","005.133","acbk"
"2011-09-24 16:10:00","2011-08-08 19:42:00","Learn Java for Android development","005.133","acbk"
"2011-09-26 18:54:00","2011-08-16 19:32:00","Sams teach yourself Java 6 in 21 days","005.133","acbk"
"2011-09-30 14:48:00","2011-08-20 16:00:00","Learn Java for Android development","005.133","acbk"
"2011-10-04 14:47:00","2011-07-23 13:51:00","Beginning programming with Java for dummies","005.133","acbk"
"2011-10-06 16:25:00","2011-10-06 16:25:00","Sams teach yourself Java 6 in 21 days","005.133","acbk"
"2011-10-16 16:35:00","2011-10-12 15:05:00","Beginning programming with Java for dummies","005.133","acbk"
"2011-10-17 13:43:00","2011-09-27 15:50:00","Learn Java for Android development","005.133","acbk"
"2011-10-17 14:49:00","2011-10-08 15:35:00","Beginning programming with Java for dummies","005.133","acbk"
"2011-10-20 15:25:00","2011-08-23 15:38:00","Sams teach yourself Java 2 in 21 days","005.133","acbk"
"2011-10-22 17:35:00","2011-10-06 14:13:00","Learn Java for Android development","005.133","acbk"
"2011-10-24 15:43:00","2011-10-02 16:57:00","Learn Java for Android development","005.133","acbk"
"2011-10-24 16:38:00","2011-10-05 20:00:00","Sams teach yourself Java 6 in 21 days","005.133","acbk"
"2011-10-25 17:15:00","2011-10-25 14:53:00","Learn Java for Android development","005.133","acbk"
"2011-11-02 11:28:00","2011-10-12 14:25:00","Sams teach yourself Java 6 in 21 days","005.133","acbk"
"2011-11-16 17:37:00","2011-10-26 18:06:00","Sams teach yourself Java 6 in 21 days","005.133","acbk"
"2011-11-17 12:03:00","2011-11-10 14:02:00","Learn Java for Android development","005.133","acbk"
"2011-11-27 13:08:00","2011-11-05 16:08:00","Beginning programming with Java for dummies","005.133","acbk"
"2011-11-29 13:19:00","2011-11-08 10:33:00","Learn Java for Android development","005.133","acbk"
"2011-12-08 17:54:00","2011-12-08 14:45:00","Learn Java for Android development","005.133","acbk"
"2011-12-12 17:29:00","2011-11-22 17:52:00","Learn Java for Android development","005.133","acbk"
