"cin","cout","title","deweyClass","itemtype"
"2007-05-18 12:31:00","2007-04-23 18:34:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-06-11 19:37:00","2007-05-18 17:43:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-06-13 12:49:00","2007-05-23 16:01:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-06-14 11:43:00","2007-05-18 17:43:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-06-15 12:57:00","2007-05-23 16:01:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-06-16 15:26:00","2007-05-26 14:03:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-06-22 14:19:00","2007-05-26 14:03:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-06-27 22:50:00","2007-05-18 17:43:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-06-29 10:40:00","2007-05-18 17:43:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-07-02 17:47:00","2007-06-16 16:45:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-07-05 22:39:00","2007-05-26 14:03:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-07-06 11:08:00","2007-05-26 14:03:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-07-13 18:57:00","2007-05-18 17:43:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-07-17 17:14:00","2007-05-18 17:43:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-07-23 15:59:00","2007-07-19 17:41:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-07-24 09:20:00","2007-07-19 17:41:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-08-01 19:06:00","2007-07-09 17:47:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-08-02 19:36:00","2007-07-12 16:43:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-08-04 12:42:00","2007-07-09 17:47:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-08-07 11:33:00","2007-07-12 16:43:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-08-07 14:28:00","2007-07-19 17:41:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-08-08 10:59:00","2007-07-12 16:43:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-08-15 09:36:00","2007-07-09 17:47:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-08-17 11:57:00","2007-07-19 17:41:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-08-21 11:03:00","2007-07-19 17:41:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-09-02 16:30:00","2007-08-11 14:08:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-09-06 13:01:00","2007-08-15 14:32:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-09-07 13:02:00","2007-08-11 14:08:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-09-08 17:02:00","2007-08-15 14:32:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-09-13 16:54:00","2007-08-23 12:59:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-09-15 10:33:00","2007-08-23 12:59:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-09-24 13:28:00","2007-09-24 13:23:00","Beginning Ruby on Rails","005.117","acbk"
"2007-09-25 12:08:00","2007-09-24 13:23:00","Beginning Ruby on Rails","005.117","acbk"
"2007-09-30 12:44:00","2007-09-09 16:44:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-09-30 14:05:00","2007-09-10 16:20:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-10-03 23:49:00","2007-09-09 16:44:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-10-04 14:13:00","2007-09-09 16:44:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-10-10 12:24:00","2007-09-19 18:15:00","Beginning Ruby on Rails","005.117","acbk"
"2007-10-11 14:29:00","2007-09-10 16:20:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-10-12 15:03:00","2007-09-21 16:55:00","Beginning Ruby from novice to professional","005.133","acbk"
"2007-10-13 13:25:00","2007-09-19 18:15:00","Beginning Ruby on Rails","005.117","acbk"
"2007-10-14 15:37:00","2007-10-02 16:52:00","Beginning Ruby from novice to professional","005.133","acbk"
"2007-10-14 15:48:00","2007-10-02 16:52:00","Beginning Ruby on Rails","005.117","acbk"
"2007-10-15 22:35:00","2007-09-09 16:44:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-10-16 10:30:00","2007-09-19 18:15:00","Beginning Ruby on Rails","005.117","acbk"
"2007-10-18 18:18:00","2007-10-02 16:52:00","Beginning Ruby from novice to professional","005.133","acbk"
"2007-10-19 10:23:00","2007-09-22 13:15:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-10-29 13:30:00","2007-10-02 16:52:00","Beginning Ruby from novice to professional","005.133","acbk"
"2007-11-01 11:01:00","2007-10-06 17:45:00","Beginning Ruby on Rails","005.117","acbk"
"2007-11-03 17:13:00","2007-10-06 17:45:00","Beginning Ruby on Rails","005.117","acbk"
"2007-11-04 14:24:00","2007-10-14 12:35:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-11-05 11:56:00","2007-10-06 17:45:00","Beginning Ruby on Rails","005.117","acbk"
"2007-11-05 13:25:00","2007-10-16 19:15:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-11-05 21:57:00","2007-10-14 12:35:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-11-07 10:30:00","2007-10-20 16:49:00","Beginning Ruby from novice to professional","005.133","acbk"
"2007-11-07 11:06:00","2007-10-14 12:35:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
